TRK_VERSION,0.5
Images,ExpID2976_P3_TL01.png,,ExpID2976_P3_TL02.png,,ExpID2976_P3_TL03.png,,ExpID2976_P3_TL04.png,,ExpID2976_P3_TL05.png,,ExpID2976_P3_TL06_grey_adj.png,,ExpID2976_P3_TL07_grey_adj.png,
Cell 420,4,423,424,603,604
Cell 421,4,425,426,605,606
Cell 432,4,433,434,627,626
Cell 452,4,453,454,665,666
Cell 457,5,459,460,676,677
Cell 461,4,462,463,680,681
Cell 464,4,473,474,714,715
Cell 465,5,489,490,717,718
Cell 466,4,475,476,712,713
Cell 467,4,477,478,710,711
Cell 468,4,479,480,708,709
Cell 469,4,481,482,707,706
Cell 470,4,483,484,705,704
Cell 471,4,485,486,703,702
Cell 472,4,487,488,701,700
Cell 524,5,525,526,759,760
Cell 529,6,530,531,770,771
Cell 582,6,584,585,861,862
Cell 593,6,595,596,883,882
